,state_name,Total Population_state,Hispanic or Latino_state,Not Hispanic or Latino:,Population of one race:_state,Population of two or more races:_state,FRACTotal,White Alone and in Combination_state,Black Alone and in Combination_state,Asian Alone and in Combination_state,Other Alone and in Combination_state,Native Alone and in Combination_state,NHPI Alone and in Combination_state,Calc Total (Not Latino),Asian/NHPI Alone and in Combination_state,state,Location,Total Population_area,Hispanic or Latino_area,Population of one race:_area,Population of two or more races:_area,White Alone and in Combination_area,Black Alone and in Combination_area,Asian Alone and in Combination_area,Other Alone and in Combination_area,Native Alone and in Combination_area,NHPI Alone and in Combination_area,city,Asian/NHPI Alone and in Combination_area
317,Kentucky,4505836.0,207854.0,4297982.0,4122619.0,175363.0,175363.0,3746573.467,389939.7,84659.133,28055.117,43418.033,5336.55,4297982.0,89995.683,KY,"Bardstown, KY Micro Area",46738.0,1214.0,43758.0,1766.0,41960.25,2547.417,356.417,233.167,405.667,21.083,Bardstown,377.5
318,Kentucky,4505836.0,207854.0,4297982.0,4122619.0,175363.0,175363.0,3746573.467,389939.7,84659.133,28055.117,43418.033,5336.55,4297982.0,89995.683,KY,"Bowling Green, KY Metro Area",179639.0,10763.0,161809.0,7067.0,142876.417,14479.833,7869.5,1220.167,1678.0,752.083,Bowling Green,8621.583
319,Kentucky,4505836.0,207854.0,4297982.0,4122619.0,175363.0,175363.0,3746573.467,389939.7,84659.133,28055.117,43418.033,5336.55,4297982.0,89995.683,KY,"Campbellsville, KY Micro Area",37130.0,919.0,34962.0,1249.0,33682.4,1688.9,313.733,236.9,269.067,20.0,Campbellsville,333.733
320,Kentucky,4505836.0,207854.0,4297982.0,4122619.0,175363.0,175363.0,3746573.467,389939.7,84659.133,28055.117,43418.033,5336.55,4297982.0,89995.683,KY,"Central City, KY Micro Area",30928.0,569.0,29594.0,765.0,28568.917,1358.917,76.5,123.75,218.583,12.333,Central City,88.833
321,Kentucky,4505836.0,207854.0,4297982.0,4122619.0,175363.0,175363.0,3746573.467,389939.7,84659.133,28055.117,43418.033,5336.55,4297982.0,89995.683,KY,"Danville, KY Micro Area",54889.0,1965.0,50821.0,2103.0,48578.0,3052.0,478.917,269.5,531.583,14.0,Danville,492.917
322,Kentucky,4505836.0,207854.0,4297982.0,4122619.0,175363.0,175363.0,3746573.467,389939.7,84659.133,28055.117,43418.033,5336.55,4297982.0,89995.683,KY,"Elizabethtown-Fort Knox, KY Metro Area",155572.0,8307.0,138434.0,8831.0,124378.817,15494.983,3291.733,1289.733,2174.733,635.0,Elizabethtown-Fort Knox,3926.733
323,Kentucky,4505836.0,207854.0,4297982.0,4122619.0,175363.0,175363.0,3746573.467,389939.7,84659.133,28055.117,43418.033,5336.55,4297982.0,89995.683,KY,"Frankfort, KY Micro Area",75393.0,2568.0,69436.0,3389.0,64555.717,5649.383,1269.617,501.933,812.3,36.05,Frankfort,1305.667
324,Kentucky,4505836.0,207854.0,4297982.0,4122619.0,175363.0,175363.0,3746573.467,389939.7,84659.133,28055.117,43418.033,5336.55,4297982.0,89995.683,KY,"Glasgow, KY Micro Area",54771.0,2119.0,50819.0,1833.0,49305.917,2115.667,303.917,355.917,509.667,60.917,Glasgow,364.83399999999995
325,Kentucky,4505836.0,207854.0,4297982.0,4122619.0,175363.0,175363.0,3746573.467,389939.7,84659.133,28055.117,43418.033,5336.55,4297982.0,89995.683,KY,"Lexington-Fayette, KY Metro Area",516811.0,40213.0,454454.0,22144.0,389931.6,61190.083,16872.417,3845.35,4377.883,380.667,Lexington-Fayette,17253.084000000003
326,Kentucky,4505836.0,207854.0,4297982.0,4122619.0,175363.0,175363.0,3746573.467,389939.7,84659.133,28055.117,43418.033,5336.55,4297982.0,89995.683,KY,"London, KY Micro Area",149863.0,2398.0,143146.0,4319.0,141883.017,2535.983,836.267,506.1,1642.117,61.517,London,897.7840000000001
327,Kentucky,4505836.0,207854.0,4297982.0,4122619.0,175363.0,175363.0,3746573.467,389939.7,84659.133,28055.117,43418.033,5336.55,4297982.0,89995.683,KY,"Madisonville, KY Micro Area",45423.0,1126.0,42404.0,1893.0,39968.45,3316.617,290.867,215.333,456.033,49.7,Madisonville,340.567
328,Kentucky,4505836.0,207854.0,4297982.0,4122619.0,175363.0,175363.0,3746573.467,389939.7,84659.133,28055.117,43418.033,5336.55,4297982.0,89995.683,KY,"Mayfield, KY Micro Area",36649.0,2773.0,32426.0,1450.0,31223.833,1819.333,227.0,205.0,389.5,11.333,Mayfield,238.333
329,Kentucky,4505836.0,207854.0,4297982.0,4122619.0,175363.0,175363.0,3746573.467,389939.7,84659.133,28055.117,43418.033,5336.55,4297982.0,89995.683,KY,"Maysville, KY Micro Area",17120.0,356.0,15973.0,791.0,15149.5,1220.5,117.5,98.167,174.333,4.0,Maysville,121.5
330,Kentucky,4505836.0,207854.0,4297982.0,4122619.0,175363.0,175363.0,3746573.467,389939.7,84659.133,28055.117,43418.033,5336.55,4297982.0,89995.683,KY,"Middlesborough, KY Micro Area",24097.0,244.0,23079.0,774.0,22686.917,670.75,132.833,120.833,234.417,7.25,Middlesborough,140.083
331,Kentucky,4505836.0,207854.0,4297982.0,4122619.0,175363.0,175363.0,3746573.467,389939.7,84659.133,28055.117,43418.033,5336.55,4297982.0,89995.683,KY,"Mount Sterling, KY Micro Area",46977.0,1164.0,44422.0,1391.0,44023.083,956.083,217.917,204.333,399.0,12.583,Mount Sterling,230.5
332,Kentucky,4505836.0,207854.0,4297982.0,4122619.0,175363.0,175363.0,3746573.467,389939.7,84659.133,28055.117,43418.033,5336.55,4297982.0,89995.683,KY,"Murray, KY Micro Area",37103.0,1353.0,34135.0,1615.0,33008.333,1539.667,520.083,235.917,425.333,20.667,Murray,540.75
333,Kentucky,4505836.0,207854.0,4297982.0,4122619.0,175363.0,175363.0,3746573.467,389939.7,84659.133,28055.117,43418.033,5336.55,4297982.0,89995.683,KY,"Owensboro, KY Metro Area",121559.0,4471.0,112579.0,4509.0,106753.333,6059.75,2625.583,631.917,924.5,92.917,Owensboro,2718.5
334,Kentucky,4505836.0,207854.0,4297982.0,4122619.0,175363.0,175363.0,3746573.467,389939.7,84659.133,28055.117,43418.033,5336.55,4297982.0,89995.683,KY,"Richmond-Berea, KY Micro Area",106864.0,3195.0,98673.0,4996.0,95244.333,4647.5,1603.0,553.333,1156.833,464.0,Richmond-Berea,2067.0
335,Kentucky,4505836.0,207854.0,4297982.0,4122619.0,175363.0,175363.0,3746573.467,389939.7,84659.133,28055.117,43418.033,5336.55,4297982.0,89995.683,KY,"Somerset, KY Micro Area",65034.0,1877.0,61033.0,2124.0,60628.5,931.5,498.917,321.25,758.083,18.75,Somerset,517.6669999999999
336,Louisiana,4657757.0,322549.0,4335208.0,4179112.0,156096.0,156096.0,2664187.8,1483965.333,96029.7,32633.283,55240.667,3151.217,4335208.0,99180.917,LA,"Alexandria, LA Metro Area",152192.0,6423.0,139828.0,5941.0,95642.417,44354.4,2238.817,1014.4,2439.317,79.65,Alexandria,2318.467
337,Louisiana,4657757.0,322549.0,4335208.0,4179112.0,156096.0,156096.0,2664187.8,1483965.333,96029.7,32633.283,55240.667,3151.217,4335208.0,99180.917,LA,"Baton Rouge, LA Metro Area",870569.0,55184.0,790110.0,25275.0,477902.75,305627.133,19578.5,5374.917,6464.05,437.65,Baton Rouge,20016.15
338,Louisiana,4657757.0,322549.0,4335208.0,4179112.0,156096.0,156096.0,2664187.8,1483965.333,96029.7,32633.283,55240.667,3151.217,4335208.0,99180.917,LA,"Bogalusa, LA Micro Area",45463.0,1410.0,42721.0,1332.0,30197.817,13005.317,190.983,220.4,431.233,7.25,Bogalusa,198.233
339,Louisiana,4657757.0,322549.0,4335208.0,4179112.0,156096.0,156096.0,2664187.8,1483965.333,96029.7,32633.283,55240.667,3151.217,4335208.0,99180.917,LA,"DeRidder, LA Micro Area",36549.0,1271.0,33734.0,1544.0,29765.117,4308.2,313.283,200.917,654.617,35.867,DeRidder,349.15000000000003
340,Louisiana,4657757.0,322549.0,4335208.0,4179112.0,156096.0,156096.0,2664187.8,1483965.333,96029.7,32633.283,55240.667,3151.217,4335208.0,99180.917,LA,"Fort Polk South, LA Micro Area",48750.0,4175.0,41833.0,2742.0,34817.783,6787.367,1156.783,438.667,1004.367,370.033,Fort Polk South,1526.8159999999998
341,Louisiana,4657757.0,322549.0,4335208.0,4179112.0,156096.0,156096.0,2664187.8,1483965.333,96029.7,32633.283,55240.667,3151.217,4335208.0,99180.917,LA,"Hammond, LA Metro Area",133157.0,7242.0,121345.0,4570.0,81895.433,40569.35,1160.6,831.017,1388.35,70.25,Hammond,1230.85
342,Louisiana,4657757.0,322549.0,4335208.0,4179112.0,156096.0,156096.0,2664187.8,1483965.333,96029.7,32633.283,55240.667,3151.217,4335208.0,99180.917,LA,"Houma-Thibodaux, LA Metro Area",207137.0,13030.0,185932.0,8175.0,143114.35,36988.15,2377.017,944.1,10572.767,110.617,Houma-Thibodaux,2487.634
343,Louisiana,4657757.0,322549.0,4335208.0,4179112.0,156096.0,156096.0,2664187.8,1483965.333,96029.7,32633.283,55240.667,3151.217,4335208.0,99180.917,LA,"Jennings, LA Micro Area",32250.0,734.0,30354.0,1162.0,25364.05,5445.883,149.217,209.983,327.467,19.4,Jennings,168.61700000000002
344,Louisiana,4657757.0,322549.0,4335208.0,4179112.0,156096.0,156096.0,2664187.8,1483965.333,96029.7,32633.283,55240.667,3151.217,4335208.0,99180.917,LA,"Lafayette, LA Metro Area",478384.0,25496.0,438729.0,14159.0,316291.983,120017.7,9904.15,2912.817,3553.317,208.033,Lafayette,10112.182999999999
345,Louisiana,4657757.0,322549.0,4335208.0,4179112.0,156096.0,156096.0,2664187.8,1483965.333,96029.7,32633.283,55240.667,3151.217,4335208.0,99180.917,LA,"Lake Charles, LA Metro Area",222402.0,11581.0,202919.0,7902.0,145655.717,56665.217,4267.383,1721.4,2295.467,215.817,Lake Charles,4483.2
346,Louisiana,4657757.0,322549.0,4335208.0,4179112.0,156096.0,156096.0,2664187.8,1483965.333,96029.7,32633.283,55240.667,3151.217,4335208.0,99180.917,LA,"Minden, LA Micro Area",36967.0,688.0,35058.0,1221.0,23124.833,12363.333,173.667,170.333,427.167,19.667,Minden,193.334
347,Louisiana,4657757.0,322549.0,4335208.0,4179112.0,156096.0,156096.0,2664187.8,1483965.333,96029.7,32633.283,55240.667,3151.217,4335208.0,99180.917,LA,"Monroe, LA Metro Area",207104.0,7174.0,193156.0,6774.0,116934.65,77025.067,2729.817,1089.0,2071.15,80.317,Monroe,2810.134
348,Louisiana,4657757.0,322549.0,4335208.0,4179112.0,156096.0,156096.0,2664187.8,1483965.333,96029.7,32633.283,55240.667,3151.217,4335208.0,99180.917,LA,"Morgan City, LA Micro Area",49406.0,4524.0,43034.0,1848.0,27159.083,15355.767,741.6,305.267,1289.933,30.35,Morgan City,771.95
349,Louisiana,4657757.0,322549.0,4335208.0,4179112.0,156096.0,156096.0,2664187.8,1483965.333,96029.7,32633.283,55240.667,3151.217,4335208.0,99180.917,LA,"Natchitoches, LA Micro Area",37515.0,1490.0,34525.0,1500.0,19506.433,15188.367,219.867,502.767,575.367,32.2,Natchitoches,252.067
350,Louisiana,4657757.0,322549.0,4335208.0,4179112.0,156096.0,156096.0,2664187.8,1483965.333,96029.7,32633.283,55240.667,3151.217,4335208.0,99180.917,LA,"New Orleans-Metairie, LA Metro Area",1271845.0,146939.0,1081008.0,43898.0,633254.017,427362.75,40876.65,11973.683,10630.85,808.05,New Orleans-Metairie,41684.700000000004
351,Louisiana,4657757.0,322549.0,4335208.0,4179112.0,156096.0,156096.0,2664187.8,1483965.333,96029.7,32633.283,55240.667,3151.217,4335208.0,99180.917,LA,"Opelousas, LA Micro Area",82540.0,2178.0,78264.0,2098.0,44032.65,34889.15,439.067,516.667,460.15,24.317,Opelousas,463.384
352,Louisiana,4657757.0,322549.0,4335208.0,4179112.0,156096.0,156096.0,2664187.8,1483965.333,96029.7,32633.283,55240.667,3151.217,4335208.0,99180.917,LA,"Ruston, LA Micro Area",48396.0,1754.0,45236.0,1406.0,26297.583,18904.0,791.417,204.433,415.917,28.65,Ruston,820.067
353,Louisiana,4657757.0,322549.0,4335208.0,4179112.0,156096.0,156096.0,2664187.8,1483965.333,96029.7,32633.283,55240.667,3151.217,4335208.0,99180.917,LA,"Shreveport-Bossier City, LA Metro Area",393406.0,19380.0,359024.0,15002.0,202287.633,157125.517,6712.633,2712.017,4781.1,407.1,Shreveport-Bossier City,7119.733
354,Maine,1362359.0,26609.0,1335750.0,1282177.0,53573.0,53573.0,1254113.1,29554.4,20614.267,11417.45,19210.35,840.433,1335750.0,21454.7,ME,"Augusta-Waterville, ME Micro Area",123642.0,2552.0,115621.0,5469.0,115326.833,1272.917,1543.25,1081.167,1795.917,69.917,Augusta-Waterville,1613.167
355,Maine,1362359.0,26609.0,1335750.0,1282177.0,53573.0,53573.0,1254113.1,29554.4,20614.267,11417.45,19210.35,840.433,1335750.0,21454.7,ME,"Bangor, ME Metro Area",152199.0,2715.0,143408.0,6076.0,141247.0,1944.083,2260.667,1079.083,2866.583,86.583,Bangor,2347.25
356,Maine,1362359.0,26609.0,1335750.0,1282177.0,53573.0,53573.0,1254113.1,29554.4,20614.267,11417.45,19210.35,840.433,1335750.0,21454.7,ME,"Lewiston-Auburn, ME Metro Area",111139.0,2222.0,104014.0,4903.0,98229.25,7049.583,1192.25,916.833,1445.75,83.333,Lewiston-Auburn,1275.583
357,Maine,1362359.0,26609.0,1335750.0,1282177.0,53573.0,53573.0,1254113.1,29554.4,20614.267,11417.45,19210.35,840.433,1335750.0,21454.7,ME,"Portland-South Portland, ME Metro Area",551740.0,12757.0,517604.0,21379.0,500313.533,16129.283,12054.033,4913.5,5233.867,338.783,Portland-South Portland,12392.815999999999
358,Maryland,6177224.0,729745.0,5447479.0,5176715.0,270764.0,270764.0,3024961.083,1855528.133,453438.483,61757.717,46288.117,5505.467,5447479.0,458943.95,MD,"Baltimore-Columbia-Towson, MD Metro Area",2844510.0,215867.0,2501380.0,127263.0,1552975.067,827798.283,195761.633,26921.367,22717.617,2469.033,Baltimore-Columbia-Towson,198230.666
359,Maryland,6177224.0,729745.0,5447479.0,5176715.0,270764.0,270764.0,3024961.083,1855528.133,453438.483,61757.717,46288.117,5505.467,5447479.0,458943.95,MD,"California-Lexington Park, MD Metro Area",113777.0,6545.0,100465.0,6767.0,83273.783,17229.033,4185.783,1039.917,1327.45,176.033,California-Lexington Park,4361.816000000001
360,Maryland,6177224.0,729745.0,5447479.0,5176715.0,270764.0,270764.0,3024961.083,1855528.133,453438.483,61757.717,46288.117,5505.467,5447479.0,458943.95,MD,"Cambridge, MD Micro Area",32531.0,1777.0,29490.0,1264.0,20457.783,9363.117,414.783,202.533,300.783,15.0,Cambridge,429.783
361,Maryland,6177224.0,729745.0,5447479.0,5176715.0,270764.0,270764.0,3024961.083,1855528.133,453438.483,61757.717,46288.117,5505.467,5447479.0,458943.95,MD,"Cumberland, MD-WV Metro Area",95044.0,1458.0,89812.0,3774.0,84358.667,6741.083,983.5,560.0,898.25,44.5,Cumberland,1028.0
362,Maryland,6177224.0,729745.0,5447479.0,5176715.0,270764.0,270764.0,3024961.083,1855528.133,453438.483,61757.717,46288.117,5505.467,5447479.0,458943.95,MD,"Easton, MD Micro Area",37526.0,3352.0,33005.0,1169.0,28601.617,4406.783,620.283,258.7,258.367,28.25,Easton,648.533
363,Maryland,6177224.0,729745.0,5447479.0,5176715.0,270764.0,270764.0,3024961.083,1855528.133,453438.483,61757.717,46288.117,5505.467,5447479.0,458943.95,MD,"Hagerstown-Martinsburg, MD-WV Metro Area",293844.0,17418.0,260724.0,15702.0,235002.267,29945.183,5577.933,2479.567,3198.733,222.317,Hagerstown-Martinsburg,5800.25
364,Maryland,6177224.0,729745.0,5447479.0,5176715.0,270764.0,270764.0,3024961.083,1855528.133,453438.483,61757.717,46288.117,5505.467,5447479.0,458943.95,MD,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area",6245051.0,636151.0,5378944.0,229956.0,3789136.067,1281923.8,438972.9,59847.5,35111.683,3908.05,Philadelphia-Camden-Wilmington,442880.95
365,Maryland,6177224.0,729745.0,5447479.0,5176715.0,270764.0,270764.0,3024961.083,1855528.133,453438.483,61757.717,46288.117,5505.467,5447479.0,458943.95,MD,"Salisbury, MD-DE Metro Area",418046.0,37037.0,364463.0,16546.0,293749.383,71613.383,8116.683,3335.283,3929.3,264.967,Salisbury,8381.65
366,Maryland,6177224.0,729745.0,5447479.0,5176715.0,270764.0,270764.0,3024961.083,1855528.133,453438.483,61757.717,46288.117,5505.467,5447479.0,458943.95,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",6385162.0,1094950.0,4989396.0,300816.0,2828460.317,1594137.483,752526.55,68716.367,38768.533,7602.75,Washington-Arlington-Alexandria,760129.3
367,Massachusetts,7029917.0,887685.0,6142232.0,5813954.0,328278.0,328278.0,4880906.7,512941.617,538072.883,172560.167,33794.383,3956.25,6142232.0,542029.133,MA,"Barnstable Town, MA Metro Area",228996.0,7908.0,208758.0,12330.0,199992.0,7861.0,3790.833,7163.083,2145.833,135.25,Barnstable Town,3926.083
368,Massachusetts,7029917.0,887685.0,6142232.0,5813954.0,328278.0,328278.0,4880906.7,512941.617,538072.883,172560.167,33794.383,3956.25,6142232.0,542029.133,MA,"Pittsfield, MA Metro Area",129026.0,7064.0,116141.0,5821.0,112016.733,5047.4,2385.483,1451.117,1008.367,52.9,Pittsfield,2438.3830000000003
369,Massachusetts,7029917.0,887685.0,6142232.0,5813954.0,328278.0,328278.0,4880906.7,512941.617,538072.883,172560.167,33794.383,3956.25,6142232.0,542029.133,MA,"Springfield, MA Metro Area",699162.0,136533.0,537103.0,25526.0,479090.3,45319.3,26704.45,6473.167,4553.6,488.183,Springfield,27192.633
370,Massachusetts,7029917.0,887685.0,6142232.0,5813954.0,328278.0,328278.0,4880906.7,512941.617,538072.883,172560.167,33794.383,3956.25,6142232.0,542029.133,MA,"Vineyard Haven, MA Micro Area",20600.0,534.0,18121.0,1945.0,17082.067,987.983,261.65,1389.333,317.067,27.9,Vineyard Haven,289.54999999999995
371,Massachusetts,7029917.0,887685.0,6142232.0,5813954.0,328278.0,328278.0,4880906.7,512941.617,538072.883,172560.167,33794.383,3956.25,6142232.0,542029.133,MA,"Worcester, MA-CT Metro Area",978529.0,126361.0,809002.0,43166.0,722987.383,51479.217,51684.05,18902.083,6611.55,503.717,Worcester,52187.767
372,Michigan,10077331.0,564422.0,9512909.0,9073589.0,439320.0,439320.0,7499409.583,1428596.6,367213.517,85243.467,126858.983,5586.85,9512909.0,372800.367,MI,"Adrian, MI Micro Area",99423.0,8494.0,86688.0,4241.0,85199.4,2972.917,693.483,738.15,1304.233,20.817,Adrian,714.3
373,Michigan,10077331.0,564422.0,9512909.0,9073589.0,439320.0,439320.0,7499409.583,1428596.6,367213.517,85243.467,126858.983,5586.85,9512909.0,372800.367,MI,"Alma, MI Micro Area",41761.0,3153.0,37448.0,1160.0,35369.0,2300.5,224.833,266.167,408.333,39.167,Alma,264.0
374,Michigan,10077331.0,564422.0,9512909.0,9073589.0,439320.0,439320.0,7499409.583,1428596.6,367213.517,85243.467,126858.983,5586.85,9512909.0,372800.367,MI,"Alpena, MI Micro Area",28907.0,417.0,27416.0,1074.0,27528.583,185.167,163.583,216.767,368.25,27.65,Alpena,191.233
375,Michigan,10077331.0,564422.0,9512909.0,9073589.0,439320.0,439320.0,7499409.583,1428596.6,367213.517,85243.467,126858.983,5586.85,9512909.0,372800.367,MI,"Ann Arbor, MI Metro Area",372258.0,20731.0,330811.0,20716.0,261674.667,45580.167,36759.333,4083.0,3077.75,352.083,Ann Arbor,37111.416
376,Michigan,10077331.0,564422.0,9512909.0,9073589.0,439320.0,439320.0,7499409.583,1428596.6,367213.517,85243.467,126858.983,5586.85,9512909.0,372800.367,MI,"Battle Creek, MI Metro Area",134310.0,7426.0,119640.0,7244.0,103775.917,15974.417,4020.167,1098.667,1944.917,69.917,Battle Creek,4090.084
377,Michigan,10077331.0,564422.0,9512909.0,9073589.0,439320.0,439320.0,7499409.583,1428596.6,367213.517,85243.467,126858.983,5586.85,9512909.0,372800.367,MI,"Bay City, MI Metro Area",103856.0,5930.0,93563.0,4363.0,92935.75,2256.083,710.367,762.467,1241.167,20.167,Bay City,730.534
378,Michigan,10077331.0,564422.0,9512909.0,9073589.0,439320.0,439320.0,7499409.583,1428596.6,367213.517,85243.467,126858.983,5586.85,9512909.0,372800.367,MI,"Big Rapids, MI Micro Area",39714.0,1026.0,36927.0,1761.0,36356.917,999.917,391.083,339.083,584.0,17.0,Big Rapids,408.083
379,Michigan,10077331.0,564422.0,9512909.0,9073589.0,439320.0,439320.0,7499409.583,1428596.6,367213.517,85243.467,126858.983,5586.85,9512909.0,372800.367,MI,"Cadillac, MI Micro Area",48725.0,1289.0,45520.0,1916.0,45648.883,362.55,330.383,423.583,660.55,10.05,Cadillac,340.433
380,Michigan,10077331.0,564422.0,9512909.0,9073589.0,439320.0,439320.0,7499409.583,1428596.6,367213.517,85243.467,126858.983,5586.85,9512909.0,372800.367,MI,"Coldwater, MI Micro Area",44862.0,2583.0,40692.0,1587.0,39796.333,1261.5,367.667,330.5,503.417,19.583,Coldwater,387.25
381,Michigan,10077331.0,564422.0,9512909.0,9073589.0,439320.0,439320.0,7499409.583,1428596.6,367213.517,85243.467,126858.983,5586.85,9512909.0,372800.367,MI,"Detroit-Warren-Dearborn, MI Metro Area",4392041.0,219953.0,3991312.0,180776.0,2881042.583,983653.25,229213.0,37209.083,38809.917,2160.167,Detroit-Warren-Dearborn,231373.167
382,Michigan,10077331.0,564422.0,9512909.0,9073589.0,439320.0,439320.0,7499409.583,1428596.6,367213.517,85243.467,126858.983,5586.85,9512909.0,372800.367,MI,"Escanaba, MI Micro Area",36903.0,543.0,34595.0,1765.0,34299.717,173.383,225.133,229.45,1413.883,18.433,Escanaba,243.566
383,Michigan,10077331.0,564422.0,9512909.0,9073589.0,439320.0,439320.0,7499409.583,1428596.6,367213.517,85243.467,126858.983,5586.85,9512909.0,372800.367,MI,"Flint, MI Metro Area",406211.0,16259.0,369501.0,20451.0,292919.25,83017.417,4980.333,3409.417,5394.25,231.333,Flint,5211.665999999999
384,Michigan,10077331.0,564422.0,9512909.0,9073589.0,439320.0,439320.0,7499409.583,1428596.6,367213.517,85243.467,126858.983,5586.85,9512909.0,372800.367,MI,"Grand Rapids-Kentwood, MI Metro Area",1087592.0,110671.0,933153.0,43768.0,844100.7,79950.767,34111.683,8286.6,9796.517,674.733,Grand Rapids-Kentwood,34786.416
385,Michigan,10077331.0,564422.0,9512909.0,9073589.0,439320.0,439320.0,7499409.583,1428596.6,367213.517,85243.467,126858.983,5586.85,9512909.0,372800.367,MI,"Hillsdale, MI Micro Area",45746.0,1172.0,42803.0,1771.0,43012.333,322.333,261.5,350.833,607.5,19.5,Hillsdale,281.0
386,Michigan,10077331.0,564422.0,9512909.0,9073589.0,439320.0,439320.0,7499409.583,1428596.6,367213.517,85243.467,126858.983,5586.85,9512909.0,372800.367,MI,"Holland, MI Micro Area",120502.0,9389.0,106387.0,4726.0,105373.6,1979.517,1122.767,1039.933,1549.35,47.833,Holland,1170.6000000000001
387,Michigan,10077331.0,564422.0,9512909.0,9073589.0,439320.0,439320.0,7499409.583,1428596.6,367213.517,85243.467,126858.983,5586.85,9512909.0,372800.367,MI,"Houghton, MI Micro Area",39407.0,696.0,37278.0,1433.0,36496.917,391.667,958.667,335.25,491.167,37.333,Houghton,996.0
388,Michigan,10077331.0,564422.0,9512909.0,9073589.0,439320.0,439320.0,7499409.583,1428596.6,367213.517,85243.467,126858.983,5586.85,9512909.0,372800.367,MI,"Jackson, MI Metro Area",160366.0,6184.0,145975.0,8207.0,135004.833,14011.8,1811.55,1252.467,2039.8,61.55,Jackson,1873.1
389,Michigan,10077331.0,564422.0,9512909.0,9073589.0,439320.0,439320.0,7499409.583,1428596.6,367213.517,85243.467,126858.983,5586.85,9512909.0,372800.367,MI,"Kalamazoo-Portage, MI Metro Area",261670.0,14776.0,232340.0,14554.0,200174.417,32797.667,8038.0,2665.0,3069.75,149.167,Kalamazoo-Portage,8187.167
