,date,manner_of_death,armed,age,gender,race,city,state,signs_of_mental_illness,threat_level,flee,body_camera,is_geocoding_exact,age_binned,armed_3,armed_4,armed_7,count,month,year,quarter,state_name,PopEstimate2015,PopEstimate2016,PopEstimate2017,PopEstimate2018,PopEstimate2019,PopEstimate2020,PopEstimate2021
1113,2019-10-30,shot,ax,62,M,White,Lancaster,CA,False,other,Not fleeing,False,True,60-75,armed,other weapon,knife/cutting instrument,1,10,2019,4,California,38918045,39167117,39358497,39461588,39512223,39499738,39237836
1114,2019-10-31,shot,toy weapon,33,M,White,San Jose,CA,True,attack,Not fleeing,True,True,30-44,unarmed,unarmed,toy weapon,1,10,2019,4,California,38918045,39167117,39358497,39461588,39512223,39499738,39237836
1115,2019-11-09,shot,gun,29,M,None,San Jose,CA,False,other,Not fleeing,False,True,18-29,armed,gun,gun,1,11,2019,4,California,38918045,39167117,39358497,39461588,39512223,39499738,39237836
1116,2019-11-13,shot,sword,37,M,Hispanic,Los Angeles,CA,False,other,Foot,False,True,30-44,armed,other weapon,knife/cutting instrument,1,11,2019,4,California,38918045,39167117,39358497,39461588,39512223,39499738,39237836
1117,2019-11-16,shot,unknown weapon,33,M,None,Lake Elsinore,CA,False,other,Not fleeing,False,True,30-44,armed,other weapon,other weapon,1,11,2019,4,California,38918045,39167117,39358497,39461588,39512223,39499738,39237836
1118,2019-11-19,shot,knife,34,M,Hispanic,Los Angeles,CA,False,other,Not fleeing,False,True,30-44,armed,other weapon,knife/cutting instrument,1,11,2019,4,California,38918045,39167117,39358497,39461588,39512223,39499738,39237836
1119,2019-11-19,shot,gun,34,M,White,San Bernardino,CA,False,attack,Not fleeing,False,True,30-44,armed,gun,gun,1,11,2019,4,California,38918045,39167117,39358497,39461588,39512223,39499738,39237836
1120,2019-11-20,shot,gun,42,F,White,Los Angeles,CA,False,other,Not fleeing,False,True,30-44,armed,gun,gun,1,11,2019,4,California,38918045,39167117,39358497,39461588,39512223,39499738,39237836
1121,2019-11-25,shot,vehicle and machete,22,M,Black,Los Angeles,CA,False,attack,Foot,True,True,18-29,armed,other weapon,knife/cutting instrument,1,11,2019,4,California,38918045,39167117,39358497,39461588,39512223,39499738,39237836
1122,2019-11-29,shot,toy weapon,54,M,White,Modesto,CA,False,attack,Not fleeing,True,True,45-59,unarmed,unarmed,toy weapon,1,11,2019,4,California,38918045,39167117,39358497,39461588,39512223,39499738,39237836
1123,2019-12-01,shot,knife,60,M,White,Concord,CA,True,attack,Not fleeing,True,True,45-59,armed,other weapon,knife/cutting instrument,1,12,2019,4,California,38918045,39167117,39358497,39461588,39512223,39499738,39237836
1124,2019-12-02,shot,knife,38,M,Asian,Los Angeles,CA,False,other,Not fleeing,False,True,30-44,armed,other weapon,knife/cutting instrument,1,12,2019,4,California,38918045,39167117,39358497,39461588,39512223,39499738,39237836
1125,2019-12-05,shot,gun,41,M,White,San Bernardino,CA,False,other,Foot,False,True,30-44,armed,gun,gun,1,12,2019,4,California,38918045,39167117,39358497,39461588,39512223,39499738,39237836
1126,2019-12-10,shot,baseball bat,42,M,Hispanic,Hesperia,CA,False,attack,Not fleeing,False,True,30-44,armed,other weapon,other weapon,1,12,2019,4,California,38918045,39167117,39358497,39461588,39512223,39499738,39237836
1127,2019-12-12,shot,gun,34,M,Black,Anaheim,CA,False,other,Not fleeing,True,True,30-44,armed,gun,gun,1,12,2019,4,California,38918045,39167117,39358497,39461588,39512223,39499738,39237836
1128,2019-12-12,tasered and shot,knife,43,M,None,Orange,CA,True,other,Not fleeing,True,True,30-44,armed,other weapon,knife/cutting instrument,1,12,2019,4,California,38918045,39167117,39358497,39461588,39512223,39499738,39237836
1129,2019-12-16,shot,gun,25,M,Hispanic,Los Angeles,CA,False,attack,Foot,False,True,18-29,armed,gun,gun,1,12,2019,4,California,38918045,39167117,39358497,39461588,39512223,39499738,39237836
1130,2019-12-16,shot,undetermined,28,M,Hispanic,San Bernardino,CA,False,undetermined,Car,False,True,18-29,undetermined,undetermined,undetermined,1,12,2019,4,California,38918045,39167117,39358497,39461588,39512223,39499738,39237836
1131,2019-12-19,shot,knife,29,M,White,Davis,CA,True,attack,Not fleeing,True,True,18-29,armed,other weapon,knife/cutting instrument,1,12,2019,4,California,38918045,39167117,39358497,39461588,39512223,39499738,39237836
1132,2019-12-22,shot,gun,34,M,White,Redding,CA,False,attack,Not fleeing,False,True,30-44,armed,gun,gun,1,12,2019,4,California,38918045,39167117,39358497,39461588,39512223,39499738,39237836
1133,2019-12-28,shot,unknown weapon,27,M,Hispanic,Bakersfield,CA,False,attack,Not fleeing,False,True,18-29,armed,other weapon,other weapon,1,12,2019,4,California,38918045,39167117,39358497,39461588,39512223,39499738,39237836
1134,2019-12-28,shot,knife,34,M,White,Clearlake Oaks,CA,False,attack,Foot,False,True,30-44,armed,other weapon,knife/cutting instrument,1,12,2019,4,California,38918045,39167117,39358497,39461588,39512223,39499738,39237836
1135,2019-12-29,shot,knife,33,M,Hispanic,El Centro,CA,False,other,Not fleeing,False,True,30-44,armed,other weapon,knife/cutting instrument,1,12,2019,4,California,38918045,39167117,39358497,39461588,39512223,39499738,39237836
1136,2020-01-01,tasered and shot,toy weapon,25,M,White,Grass Valley,CA,True,attack,Not fleeing,False,True,18-29,unarmed,unarmed,toy weapon,1,1,2020,1,California,38918045,39167117,39358497,39461588,39512223,39499738,39237836
1137,2020-01-02,shot,gun,41,M,White,Murrieta,CA,False,attack,Car,True,True,30-44,armed,gun,gun,1,1,2020,1,California,38918045,39167117,39358497,39461588,39512223,39499738,39237836
1138,2020-01-08,shot,gun,27,M,None,Nipton,CA,True,attack,Car,False,True,18-29,armed,gun,gun,1,1,2020,1,California,38918045,39167117,39358497,39461588,39512223,39499738,39237836
1139,2020-01-10,shot,vehicle,24,M,Hispanic,Muscoy,CA,False,attack,Car,False,True,18-29,armed,other weapon,other weapon,1,1,2020,1,California,38918045,39167117,39358497,39461588,39512223,39499738,39237836
1140,2020-01-12,shot,toy weapon,31,M,Hispanic,Los Angeles,CA,True,attack,Not fleeing,False,True,30-44,unarmed,unarmed,toy weapon,1,1,2020,1,California,38918045,39167117,39358497,39461588,39512223,39499738,39237836
1141,2020-01-20,shot,gun,31,M,Hispanic,Fountain Valley,CA,False,other,Foot,False,True,30-44,armed,gun,gun,1,1,2020,1,California,38918045,39167117,39358497,39461588,39512223,39499738,39237836
1142,2020-01-24,shot,gun,31,M,Hispanic,Oak Park,CA,False,attack,Foot,True,True,30-44,armed,gun,gun,1,1,2020,1,California,38918045,39167117,39358497,39461588,39512223,39499738,39237836
1143,2020-02-04,shot,machete,26,M,Black,Home Garden,CA,True,attack,Not fleeing,False,True,18-29,armed,other weapon,knife/cutting instrument,1,2,2020,1,California,38918045,39167117,39358497,39461588,39512223,39499738,39237836
1144,2020-02-04,shot,knife,41,M,White,Ono,CA,True,other,Car,False,True,30-44,armed,other weapon,knife/cutting instrument,1,2,2020,1,California,38918045,39167117,39358497,39461588,39512223,39499738,39237836
1145,2020-02-14,shot,knife,33,M,Hispanic,Rialto,CA,False,other,Not fleeing,False,True,30-44,armed,other weapon,knife/cutting instrument,1,2,2020,1,California,38918045,39167117,39358497,39461588,39512223,39499738,39237836
1146,2020-02-16,shot,gun,33,M,Black,Long Beach,CA,False,attack,Foot,False,True,30-44,armed,gun,gun,1,2,2020,1,California,38918045,39167117,39358497,39461588,39512223,39499738,39237836
1147,2020-02-19,shot,gun,38,M,Hispanic,Red Bluff,CA,False,attack,Not fleeing,False,True,30-44,armed,gun,gun,1,2,2020,1,California,38918045,39167117,39358497,39461588,39512223,39499738,39237836
1148,2020-02-25,shot,toy weapon,23,M,White,Brea,CA,False,attack,Not fleeing,False,True,18-29,unarmed,unarmed,toy weapon,1,2,2020,1,California,38918045,39167117,39358497,39461588,39512223,39499738,39237836
1149,2020-02-26,shot,unarmed,33,M,None,Garden Grove,CA,False,attack,Not fleeing,True,True,30-44,unarmed,unarmed,unarmed,1,2,2020,1,California,38918045,39167117,39358497,39461588,39512223,39499738,39237836
1150,2020-03-01,shot,gun,30,M,Hispanic,Santa Clarita,CA,False,other,Not fleeing,False,True,18-29,armed,gun,gun,1,3,2020,1,California,38918045,39167117,39358497,39461588,39512223,39499738,39237836
1151,2020-03-01,shot,gun,21,M,None,Santa Ana,CA,True,other,Not fleeing,False,True,18-29,armed,gun,gun,1,3,2020,1,California,38918045,39167117,39358497,39461588,39512223,39499738,39237836
1152,2020-03-06,shot,unarmed,32,M,White,Edison,CA,False,attack,Not fleeing,False,True,30-44,unarmed,unarmed,unarmed,1,3,2020,1,California,38918045,39167117,39358497,39461588,39512223,39499738,39237836
1153,2020-03-08,shot,knife,29,F,Hispanic,Torrance,CA,False,other,Not fleeing,False,True,18-29,armed,other weapon,knife/cutting instrument,1,3,2020,1,California,38918045,39167117,39358497,39461588,39512223,39499738,39237836
1154,2020-03-09,shot,gun,29,F,White,Dinuba,CA,True,attack,Not fleeing,False,True,18-29,armed,gun,gun,1,3,2020,1,California,38918045,39167117,39358497,39461588,39512223,39499738,39237836
1155,2020-03-10,shot,unarmed,44,M,Hispanic,Bell Gardens,CA,True,undetermined,Not fleeing,False,True,30-44,unarmed,unarmed,unarmed,1,3,2020,1,California,38918045,39167117,39358497,39461588,39512223,39499738,39237836
1156,2020-03-14,shot,gun,30,M,None,Lodi,CA,False,attack,Car,False,True,18-29,armed,gun,gun,1,3,2020,1,California,38918045,39167117,39358497,39461588,39512223,39499738,39237836
1157,2020-03-15,shot,knife,25,F,Hispanic,Long Beach,CA,False,attack,Not fleeing,False,True,18-29,armed,other weapon,knife/cutting instrument,1,3,2020,1,California,38918045,39167117,39358497,39461588,39512223,39499738,39237836
1158,2020-03-21,shot,baton,30,M,None,Mojave,CA,False,attack,Not fleeing,False,True,18-29,armed,other weapon,other weapon,1,3,2020,1,California,38918045,39167117,39358497,39461588,39512223,39499738,39237836
1159,2020-03-22,shot,toy weapon,55,M,Black,Sacramento,CA,False,attack,Not fleeing,True,True,45-59,unarmed,unarmed,toy weapon,1,3,2020,1,California,38918045,39167117,39358497,39461588,39512223,39499738,39237836
1160,2020-03-23,shot,gun,50,M,White,Mojave,CA,False,attack,Not fleeing,False,True,45-59,armed,gun,gun,1,3,2020,1,California,38918045,39167117,39358497,39461588,39512223,39499738,39237836
1161,2020-03-31,shot,sword,37,M,Hispanic,Pomona,CA,False,other,Not fleeing,False,True,30-44,armed,other weapon,knife/cutting instrument,1,3,2020,1,California,38918045,39167117,39358497,39461588,39512223,39499738,39237836
1162,2020-04-12,shot,knife,35,M,White,Daly City,CA,True,other,Car,False,True,30-44,armed,other weapon,knife/cutting instrument,1,4,2020,2,California,38918045,39167117,39358497,39461588,39512223,39499738,39237836
1163,2020-04-13,shot,gun,36,M,Hispanic,Lamont,CA,False,attack,Car,False,True,30-44,armed,gun,gun,1,4,2020,2,California,38918045,39167117,39358497,39461588,39512223,39499738,39237836
1164,2020-04-16,shot,gun and car,24,M,Hispanic,Richmond,CA,False,attack,Car,True,True,18-29,armed,gun,gun,1,4,2020,2,California,38918045,39167117,39358497,39461588,39512223,39499738,39237836
1165,2020-04-18,shot,baseball bat,33,M,Black,San Leandro,CA,True,other,Not fleeing,False,True,30-44,armed,other weapon,other weapon,1,4,2020,2,California,38918045,39167117,39358497,39461588,39512223,39499738,39237836
1166,2020-04-22,shot,knife,38,M,Hispanic,Los Angeles,CA,False,other,Not fleeing,False,True,30-44,armed,other weapon,knife/cutting instrument,1,4,2020,2,California,38918045,39167117,39358497,39461588,39512223,39499738,39237836
1167,2020-04-24,shot,gun,24,M,White,Napa,CA,False,other,Car,False,True,18-29,armed,gun,gun,1,4,2020,2,California,38918045,39167117,39358497,39461588,39512223,39499738,39237836
1168,2020-04-29,shot,vehicle,29,M,White,Madera County,CA,False,attack,Other,False,True,18-29,armed,other weapon,other weapon,1,4,2020,2,California,38918045,39167117,39358497,39461588,39512223,39499738,39237836
1169,2020-04-30,shot,gun,28,M,Hispanic,Los Angeles,CA,False,other,Car,False,True,18-29,armed,gun,gun,1,4,2020,2,California,38918045,39167117,39358497,39461588,39512223,39499738,39237836
1170,2020-05-01,shot,unarmed,36,M,White,San Diego,CA,True,other,Foot,False,True,30-44,unarmed,unarmed,unarmed,1,5,2020,2,California,38918045,39167117,39358497,39461588,39512223,39499738,39237836
1171,2020-05-03,shot,knife,26,M,Hispanic,San Jose,CA,False,attack,Not fleeing,True,True,18-29,armed,other weapon,knife/cutting instrument,1,5,2020,2,California,38918045,39167117,39358497,39461588,39512223,39499738,39237836
1172,2020-05-04,shot,knife,36,M,Hispanic,Monterey Park,CA,False,other,Not fleeing,False,True,30-44,armed,other weapon,knife/cutting instrument,1,5,2020,2,California,38918045,39167117,39358497,39461588,39512223,39499738,39237836
1173,2020-05-05,shot,gun,56,F,White,Half Moon Bay,CA,True,attack,Not fleeing,False,True,45-59,armed,gun,gun,1,5,2020,2,California,38918045,39167117,39358497,39461588,39512223,39499738,39237836
1174,2020-05-07,shot,knife,31,M,Hispanic,Long Beach,CA,False,other,Not fleeing,False,True,30-44,armed,other weapon,knife/cutting instrument,1,5,2020,2,California,38918045,39167117,39358497,39461588,39512223,39499738,39237836
1175,2020-05-07,shot,knife,21,M,Hispanic,Wasco,CA,False,attack,Not fleeing,True,True,18-29,armed,other weapon,knife/cutting instrument,1,5,2020,2,California,38918045,39167117,39358497,39461588,39512223,39499738,39237836
1176,2020-05-08,shot,gun,47,M,Asian,Pasadena,CA,False,other,Car,False,True,45-59,armed,gun,gun,1,5,2020,2,California,38918045,39167117,39358497,39461588,39512223,39499738,39237836
1177,2020-05-10,shot,knife,50,M,White,Joshua Tree,CA,False,other,Car,False,True,45-59,armed,other weapon,knife/cutting instrument,1,5,2020,2,California,38918045,39167117,39358497,39461588,39512223,39499738,39237836
1178,2020-05-11,shot,hammer,33,M,None,Laguna Niguel,CA,False,undetermined,Not fleeing,False,True,30-44,armed,other weapon,other weapon,1,5,2020,2,California,38918045,39167117,39358497,39461588,39512223,39499738,39237836
1179,2020-05-14,shot,gun,26,M,Hispanic,Los Angeles,CA,False,other,Not fleeing,True,True,18-29,armed,gun,gun,1,5,2020,2,California,38918045,39167117,39358497,39461588,39512223,39499738,39237836
1180,2020-05-15,shot,gun,42,M,Asian,San Leandro,CA,False,attack,Not fleeing,False,True,30-44,armed,gun,gun,1,5,2020,2,California,38918045,39167117,39358497,39461588,39512223,39499738,39237836
1181,2020-05-20,shot,vehicle,23,M,None,Hayward,CA,False,attack,Car,True,True,18-29,armed,other weapon,other weapon,1,5,2020,2,California,38918045,39167117,39358497,39461588,39512223,39499738,39237836
1182,2020-05-25,shot,toy weapon,35,M,Asian,Modesto,CA,True,attack,Not fleeing,True,True,30-44,unarmed,unarmed,toy weapon,1,5,2020,2,California,38918045,39167117,39358497,39461588,39512223,39499738,39237836
1183,2020-05-26,shot,toy weapon,33,M,None,Jamestown,CA,True,other,Not fleeing,False,True,30-44,unarmed,unarmed,toy weapon,1,5,2020,2,California,38918045,39167117,39358497,39461588,39512223,39499738,39237836
1184,2020-05-26,shot,gun,18,M,Hispanic,Los Angeles,CA,False,attack,Foot,False,True,Under 18,armed,gun,gun,1,5,2020,2,California,38918045,39167117,39358497,39461588,39512223,39499738,39237836
1185,2020-05-27,shot,sword,50,M,Hispanic,Los Angeles,CA,False,attack,Not fleeing,False,True,45-59,armed,other weapon,knife/cutting instrument,1,5,2020,2,California,38918045,39167117,39358497,39461588,39512223,39499738,39237836
1186,2020-05-27,shot,knife,31,M,Hispanic,Fullerton,CA,False,attack,Not fleeing,True,True,30-44,armed,other weapon,knife/cutting instrument,1,5,2020,2,California,38918045,39167117,39358497,39461588,39512223,39499738,39237836
1187,2020-05-29,shot,toy weapon,33,M,White,Lancaster,CA,False,attack,Not fleeing,False,True,30-44,unarmed,unarmed,toy weapon,1,5,2020,2,California,38918045,39167117,39358497,39461588,39512223,39499738,39237836
1188,2020-05-29,shot,gun,32,M,None,San Diego,CA,False,attack,Not fleeing,True,True,30-44,armed,gun,gun,1,5,2020,2,California,38918045,39167117,39358497,39461588,39512223,39499738,39237836
1189,2020-05-29,shot,toy weapon,39,M,White,Lancaster,CA,False,attack,Not fleeing,False,True,30-44,unarmed,unarmed,toy weapon,1,5,2020,2,California,38918045,39167117,39358497,39461588,39512223,39499738,39237836
1190,2020-06-02,shot,gun,65,M,White,Cottonwood,CA,False,other,Not fleeing,False,True,60-75,armed,gun,gun,1,6,2020,2,California,38918045,39167117,39358497,39461588,39512223,39499738,39237836
1191,2020-06-02,shot,hammer,22,M,Hispanic,Vallejo,CA,False,other,Not fleeing,True,True,18-29,armed,other weapon,other weapon,1,6,2020,2,California,38918045,39167117,39358497,39461588,39512223,39499738,39237836
1192,2020-06-06,shot,vehicle,22,M,Hispanic,Oakland,CA,False,attack,Not fleeing,False,True,18-29,armed,other weapon,other weapon,1,6,2020,2,California,38918045,39167117,39358497,39461588,39512223,39499738,39237836
1193,2020-06-07,shot,knife,35,M,White,Industry,CA,True,other,Not fleeing,False,True,30-44,armed,other weapon,knife/cutting instrument,1,6,2020,2,California,38918045,39167117,39358497,39461588,39512223,39499738,39237836
1194,2020-06-11,shot,gun,26,M,White,Paso Robles,CA,True,attack,Foot,False,True,18-29,armed,gun,gun,1,6,2020,2,California,38918045,39167117,39358497,39461588,39512223,39499738,39237836
1195,2020-06-11,shot,undetermined,62,M,Black,Lancaster,CA,False,undetermined,Not fleeing,False,True,60-75,undetermined,undetermined,undetermined,1,6,2020,2,California,38918045,39167117,39358497,39461588,39512223,39499738,39237836
1196,2020-06-13,shot,toy weapon,21,M,Hispanic,San Bernardino,CA,False,attack,Not fleeing,False,True,18-29,unarmed,unarmed,toy weapon,1,6,2020,2,California,38918045,39167117,39358497,39461588,39512223,39499738,39237836
1197,2020-06-13,shot,gun,26,M,Hispanic,Palmdale,CA,False,other,Foot,False,True,18-29,armed,gun,gun,1,6,2020,2,California,38918045,39167117,39358497,39461588,39512223,39499738,39237836
1198,2020-06-17,shot,gun,31,M,Black,Rosamond,CA,False,attack,Not fleeing,False,True,30-44,armed,gun,gun,1,6,2020,2,California,38918045,39167117,39358497,39461588,39512223,39499738,39237836
1199,2020-06-18,shot,gun,18,M,Hispanic,Gardena,CA,False,other,Foot,False,True,Under 18,armed,gun,gun,1,6,2020,2,California,38918045,39167117,39358497,39461588,39512223,39499738,39237836
1200,2020-06-21,tasered and shot,knife,19,M,White,Milpitas,CA,False,attack,Not fleeing,True,True,18-29,armed,other weapon,knife/cutting instrument,1,6,2020,2,California,38918045,39167117,39358497,39461588,39512223,39499738,39237836
