,date,manner_of_death,age,gender,race,city,state,signs_of_mental_illness,threat_level,flee,body_camera,is_geocoding_exact,age_binned,armed_3,armed_4,armed_7,count,month,year,quarter,state_name,PopEstimate2015,PopEstimate2016,PopEstimate2017,PopEstimate2018,PopEstimate2019,PopEstimate2020,PopEstimate2021
2966,2019-12-11,shot,31,M,White,League City,TX,False,attack,Not fleeing,False,True,30-44,unarmed,unarmed,unarmed,1,12,2019,4,Texas,27470056,27914410,28295273,28628666,28995881,29217653,29527941
2967,2019-12-15,shot,27,M,Hispanic,Brownsville,TX,False,attack,Not fleeing,False,True,18-29,armed,gun,gun,1,12,2019,4,Texas,27470056,27914410,28295273,28628666,28995881,29217653,29527941
2969,2019-12-23,shot,34,M,Hispanic,San Antonio,TX,False,other,Car,False,True,30-44,armed,gun,gun,1,12,2019,4,Texas,27470056,27914410,28295273,28628666,28995881,29217653,29527941
2970,2019-12-28,shot,52,M,White,Houston,TX,False,other,Foot,False,True,45-59,armed,gun,gun,1,12,2019,4,Texas,27470056,27914410,28295273,28628666,28995881,29217653,29527941
2971,2019-12-30,shot,18,M,Black,Houston,TX,False,attack,Other,False,True,Under 18,armed,gun,gun,1,12,2019,4,Texas,27470056,27914410,28295273,28628666,28995881,29217653,29527941
2972,2020-01-05,shot,30,M,Hispanic,Lubbock,TX,False,attack,Foot,False,True,18-29,armed,gun,gun,1,1,2020,1,Texas,27470056,27914410,28295273,28628666,28995881,29217653,29527941
2973,2020-01-13,shot,45,M,White,San Antonio,TX,False,attack,Not fleeing,False,True,30-44,armed,other weapon,other weapon,1,1,2020,1,Texas,27470056,27914410,28295273,28628666,28995881,29217653,29527941
2974,2020-01-21,tasered and shot,22,M,Black,Denton,TX,True,attack,Not fleeing,False,True,18-29,armed,other weapon,knife/cutting instrument,1,1,2020,1,Texas,27470056,27914410,28295273,28628666,28995881,29217653,29527941
2975,2020-01-23,shot,30,M,White,Paris,TX,False,other,Not fleeing,False,True,18-29,armed,other weapon,knife/cutting instrument,1,1,2020,1,Texas,27470056,27914410,28295273,28628666,28995881,29217653,29527941
2976,2020-01-24,shot,27,M,White,San Angelo,TX,False,attack,Other,False,True,18-29,armed,gun,gun,1,1,2020,1,Texas,27470056,27914410,28295273,28628666,28995881,29217653,29527941
2977,2020-02-04,shot,23,M,Black,Denton,TX,True,other,Not fleeing,True,True,18-29,armed,other weapon,knife/cutting instrument,1,2,2020,1,Texas,27470056,27914410,28295273,28628666,28995881,29217653,29527941
2978,2020-02-13,shot,19,M,Hispanic,Amarillo,TX,False,attack,Not fleeing,False,True,18-29,armed,gun,gun,1,2,2020,1,Texas,27470056,27914410,28295273,28628666,28995881,29217653,29527941
2979,2020-02-24,shot,20,M,White,Floresville,TX,True,other,Not fleeing,False,True,18-29,unarmed,unarmed,unarmed,1,2,2020,1,Texas,27470056,27914410,28295273,28628666,28995881,29217653,29527941
2980,2020-02-25,shot,16,M,White,Georgetown,TX,False,attack,Not fleeing,False,True,Under 18,armed,gun,gun,1,2,2020,1,Texas,27470056,27914410,28295273,28628666,28995881,29217653,29527941
2981,2020-02-29,shot,45,M,Hispanic,San Antonio,TX,False,attack,Not fleeing,False,True,30-44,armed,gun,gun,1,2,2020,1,Texas,27470056,27914410,28295273,28628666,28995881,29217653,29527941
2983,2020-03-02,shot,73,M,White,Sherman,TX,False,attack,Car,False,True,60-75,armed,other weapon,air/bb/pellet guns,1,3,2020,1,Texas,27470056,27914410,28295273,28628666,28995881,29217653,29527941
2984,2020-03-08,shot,31,M,White,Humble,TX,False,other,Foot,False,True,30-44,unarmed,unarmed,unarmed,1,3,2020,1,Texas,27470056,27914410,28295273,28628666,28995881,29217653,29527941
2985,2020-03-09,shot,47,M,Hispanic,Elmendorf,TX,False,other,Not fleeing,False,True,45-59,armed,other weapon,other weapon,1,3,2020,1,Texas,27470056,27914410,28295273,28628666,28995881,29217653,29527941
2986,2020-03-13,shot,50,M,Asian,Garland,TX,False,attack,Not fleeing,False,True,45-59,armed,gun,gun,1,3,2020,1,Texas,27470056,27914410,28295273,28628666,28995881,29217653,29527941
2987,2020-03-16,shot,58,M,Hispanic,San Antonio,TX,False,other,Not fleeing,False,True,45-59,armed,other weapon,knife/cutting instrument,1,3,2020,1,Texas,27470056,27914410,28295273,28628666,28995881,29217653,29527941
2988,2020-03-18,tasered and shot,28,M,Black,Abilene,TX,False,attack,Foot,False,True,18-29,armed,other weapon,knife/cutting instrument,1,3,2020,1,Texas,27470056,27914410,28295273,28628666,28995881,29217653,29527941
2989,2020-03-23,shot,46,M,Hispanic,San Antonio,TX,False,attack,Not fleeing,False,True,45-59,armed,other weapon,knife/cutting instrument,1,3,2020,1,Texas,27470056,27914410,28295273,28628666,28995881,29217653,29527941
2990,2020-03-24,shot,31,M,Hispanic,El Paso,TX,False,attack,Car,False,True,30-44,armed,gun,gun,1,3,2020,1,Texas,27470056,27914410,28295273,28628666,28995881,29217653,29527941
2991,2020-04-02,shot,69,M,White,Irving,TX,False,attack,Not fleeing,False,True,60-75,armed,gun,gun,1,4,2020,2,Texas,27470056,27914410,28295273,28628666,28995881,29217653,29527941
2992,2020-04-07,shot,45,M,Black,Refugio,TX,False,attack,Not fleeing,False,True,30-44,armed,gun,gun,1,4,2020,2,Texas,27470056,27914410,28295273,28628666,28995881,29217653,29527941
2993,2020-04-16,shot,31,M,Black,Lubbock,TX,False,attack,Car,False,True,30-44,armed,other weapon,other weapon,1,4,2020,2,Texas,27470056,27914410,28295273,28628666,28995881,29217653,29527941
2994,2020-04-21,tasered and shot,27,M,Hispanic,Houston,TX,True,other,Not fleeing,True,True,18-29,armed,other weapon,other weapon,1,4,2020,2,Texas,27470056,27914410,28295273,28628666,28995881,29217653,29527941
2995,2020-04-22,shot,35,M,Black,Houston,TX,False,attack,Foot,False,True,30-44,unarmed,unarmed,toy weapon,1,4,2020,2,Texas,27470056,27914410,28295273,28628666,28995881,29217653,29527941
2996,2020-04-24,shot,42,M,Hispanic,Austin,TX,False,undetermined,Car,True,True,30-44,unarmed,unarmed,unarmed,1,4,2020,2,Texas,27470056,27914410,28295273,28628666,28995881,29217653,29527941
2997,2020-04-24,shot,53,M,Black,Denton,TX,False,attack,Not fleeing,False,True,45-59,armed,gun,gun,1,4,2020,2,Texas,27470056,27914410,28295273,28628666,28995881,29217653,29527941
2998,2020-04-27,shot,28,M,Hispanic,Houston,TX,False,attack,Not fleeing,False,True,18-29,armed,gun,gun,1,4,2020,2,Texas,27470056,27914410,28295273,28628666,28995881,29217653,29527941
2999,2020-05-03,shot,43,M,White,Boerne,TX,False,attack,Not fleeing,False,True,30-44,armed,gun,gun,1,5,2020,2,Texas,27470056,27914410,28295273,28628666,28995881,29217653,29527941
3000,2020-05-05,tasered and shot,20,M,Hispanic,San Antonio,TX,False,attack,Not fleeing,False,True,18-29,armed,other weapon,other weapon,1,5,2020,2,Texas,27470056,27914410,28295273,28628666,28995881,29217653,29527941
3001,2020-05-08,shot,48,M,Black,Houston,TX,False,attack,Not fleeing,True,True,45-59,armed,other weapon,other weapon,1,5,2020,2,Texas,27470056,27914410,28295273,28628666,28995881,29217653,29527941
3002,2020-05-14,shot,30,M,Black,Houston,TX,True,attack,Not fleeing,False,True,18-29,unarmed,unarmed,toy weapon,1,5,2020,2,Texas,27470056,27914410,28295273,28628666,28995881,29217653,29527941
3003,2020-05-14,shot,47,M,White,San Angelo,TX,True,attack,Not fleeing,False,True,45-59,armed,gun,gun,1,5,2020,2,Texas,27470056,27914410,28295273,28628666,28995881,29217653,29527941
3004,2020-05-16,shot,38,M,Black,Houston,TX,True,attack,Not fleeing,True,True,30-44,armed,other weapon,knife/cutting instrument,1,5,2020,2,Texas,27470056,27914410,28295273,28628666,28995881,29217653,29527941
3005,2020-05-25,shot,38,M,Hispanic,Houston,TX,True,attack,Not fleeing,False,True,30-44,armed,gun,gun,1,5,2020,2,Texas,27470056,27914410,28295273,28628666,28995881,29217653,29527941
3006,2020-05-25,shot,33,M,White,League City,TX,False,attack,Not fleeing,False,True,30-44,armed,other weapon,knife/cutting instrument,1,5,2020,2,Texas,27470056,27914410,28295273,28628666,28995881,29217653,29527941
3007,2020-05-26,shot,22,M,Hispanic,Corpus Christi,TX,False,attack,Not fleeing,False,True,18-29,armed,gun,gun,1,5,2020,2,Texas,27470056,27914410,28295273,28628666,28995881,29217653,29527941
3008,2020-06-03,shot,25,M,Hispanic,Corpus Christi,TX,False,attack,Not fleeing,False,True,18-29,armed,gun,gun,1,6,2020,2,Texas,27470056,27914410,28295273,28628666,28995881,29217653,29527941
3009,2020-06-05,shot,60,M,White,Socorro,TX,True,attack,Not fleeing,False,True,45-59,armed,gun,gun,1,6,2020,2,Texas,27470056,27914410,28295273,28628666,28995881,29217653,29527941
3010,2020-06-22,shot,43,M,Black,Giddings,TX,False,other,Not fleeing,False,True,30-44,armed,other weapon,knife/cutting instrument,1,6,2020,2,Texas,27470056,27914410,28295273,28628666,28995881,29217653,29527941
3011,2020-06-23,shot,22,M,Black,Sherman,TX,False,attack,Not fleeing,False,True,18-29,armed,other weapon,knife/cutting instrument,1,6,2020,2,Texas,27470056,27914410,28295273,28628666,28995881,29217653,29527941
3013,2020-06-29,shot,26,F,White,Midland,TX,False,other,Other,False,True,18-29,undetermined,undetermined,undetermined,1,6,2020,2,Texas,27470056,27914410,28295273,28628666,28995881,29217653,29527941
3015,2020-07-16,shot,33,M,White,Knox County,TX,False,attack,Not fleeing,False,True,30-44,armed,gun,gun,1,7,2020,3,Texas,27470056,27914410,28295273,28628666,28995881,29217653,29527941
3016,2020-07-17,shot,24,M,Black,Houston,TX,False,other,Not fleeing,False,True,18-29,unarmed,unarmed,toy weapon,1,7,2020,3,Texas,27470056,27914410,28295273,28628666,28995881,29217653,29527941
3017,2020-07-24,shot,41,M,White,Baytown,TX,True,attack,Not fleeing,False,True,30-44,armed,gun,gun,1,7,2020,3,Texas,27470056,27914410,28295273,28628666,28995881,29217653,29527941
3018,2020-07-30,shot,39,M,Hispanic,Mission,TX,False,attack,Not fleeing,False,True,30-44,armed,gun,gun,1,7,2020,3,Texas,27470056,27914410,28295273,28628666,28995881,29217653,29527941
3019,2020-08-05,shot,29,M,Hispanic,San Angelo,TX,False,attack,Other,False,True,18-29,armed,gun,gun,1,8,2020,3,Texas,27470056,27914410,28295273,28628666,28995881,29217653,29527941
3020,2020-08-09,shot,26,M,Hispanic,El Paso,TX,False,attack,Foot,False,True,18-29,armed,gun,gun,1,8,2020,3,Texas,27470056,27914410,28295273,28628666,28995881,29217653,29527941
3021,2020-08-17,shot,27,M,Hispanic,Weslaco,TX,True,attack,Foot,False,True,18-29,armed,gun,gun,1,8,2020,3,Texas,27470056,27914410,28295273,28628666,28995881,29217653,29527941
3022,2020-08-19,shot,21,M,Hispanic,San Benito,TX,False,attack,Not fleeing,False,True,18-29,armed,gun,gun,1,8,2020,3,Texas,27470056,27914410,28295273,28628666,28995881,29217653,29527941
3024,2020-08-20,shot,43,M,White,Wimberley,TX,True,attack,Car,False,True,30-44,armed,gun,gun,1,8,2020,3,Texas,27470056,27914410,28295273,28628666,28995881,29217653,29527941
3025,2020-08-25,tasered and shot,31,M,Black,San Antonio,TX,True,attack,Not fleeing,False,True,30-44,armed,gun,gun,1,8,2020,3,Texas,27470056,27914410,28295273,28628666,28995881,29217653,29527941
3026,2020-08-26,shot,29,M,Black,Houston,TX,False,attack,Foot,False,True,18-29,armed,gun,gun,1,8,2020,3,Texas,27470056,27914410,28295273,28628666,28995881,29217653,29527941
3027,2020-09-05,shot,61,M,Black,San Antonio,TX,False,attack,Not fleeing,False,True,60-75,armed,other weapon,knife/cutting instrument,1,9,2020,3,Texas,27470056,27914410,28295273,28628666,28995881,29217653,29527941
3028,2020-09-15,shot,55,M,Black,San Antonio,TX,False,attack,Not fleeing,True,True,45-59,armed,gun,gun,1,9,2020,3,Texas,27470056,27914410,28295273,28628666,28995881,29217653,29527941
3029,2020-09-18,shot,41,M,White,West Odessa,TX,False,other,Not fleeing,False,True,30-44,armed,other weapon,other weapon,1,9,2020,3,Texas,27470056,27914410,28295273,28628666,28995881,29217653,29527941
3030,2020-09-22,shot,44,M,Hispanic,San Antonio,TX,False,attack,Not fleeing,False,True,30-44,armed,gun,gun,1,9,2020,3,Texas,27470056,27914410,28295273,28628666,28995881,29217653,29527941
3031,2020-10-03,tasered and shot,32,M,Black,Wolfe City,TX,False,other,Not fleeing,True,True,30-44,unarmed,unarmed,unarmed,1,10,2020,4,Texas,27470056,27914410,28295273,28628666,28995881,29217653,29527941
3032,2020-10-09,shot,29,M,Hispanic,Houston,TX,False,attack,Not fleeing,False,True,18-29,armed,gun,gun,1,10,2020,4,Texas,27470056,27914410,28295273,28628666,28995881,29217653,29527941
3033,2020-10-16,shot,46,M,White,Riesel,TX,False,attack,Foot,False,True,45-59,armed,gun,gun,1,10,2020,4,Texas,27470056,27914410,28295273,28628666,28995881,29217653,29527941
3035,2020-10-30,shot,43,M,White,El Paso,TX,False,other,Car,False,True,30-44,unarmed,unarmed,unarmed,1,10,2020,4,Texas,27470056,27914410,28295273,28628666,28995881,29217653,29527941
3036,2020-11-03,shot,55,M,Hispanic,San Antonio,TX,False,attack,Not fleeing,True,True,45-59,armed,gun,gun,1,11,2020,4,Texas,27470056,27914410,28295273,28628666,28995881,29217653,29527941
3037,2020-11-03,shot,59,M,White,Jefferson County,TX,False,attack,Not fleeing,False,True,45-59,armed,gun,gun,1,11,2020,4,Texas,27470056,27914410,28295273,28628666,28995881,29217653,29527941
3038,2020-11-05,shot,25,M,Black,El Centro,TX,False,attack,Not fleeing,True,True,18-29,armed,gun,gun,1,11,2020,4,Texas,27470056,27914410,28295273,28628666,28995881,29217653,29527941
3040,2020-11-14,shot,66,M,White,Corpus Christi,TX,False,attack,Not fleeing,False,True,60-75,armed,gun,gun,1,11,2020,4,Texas,27470056,27914410,28295273,28628666,28995881,29217653,29527941
3042,2020-11-18,shot,66,M,Hispanic,Tyler,TX,False,other,Not fleeing,False,True,60-75,armed,gun,gun,1,11,2020,4,Texas,27470056,27914410,28295273,28628666,28995881,29217653,29527941
3043,2020-11-25,shot,30,M,White,San Antonio,TX,False,attack,Not fleeing,False,True,18-29,armed,gun,gun,1,11,2020,4,Texas,27470056,27914410,28295273,28628666,28995881,29217653,29527941
3044,2020-11-26,shot,31,M,Hispanic,Lubbock,TX,False,undetermined,Not fleeing,False,True,30-44,undetermined,undetermined,undetermined,1,11,2020,4,Texas,27470056,27914410,28295273,28628666,28995881,29217653,29527941
3045,2020-11-30,shot,38,M,Hispanic,San Angelo,TX,False,other,Not fleeing,False,True,30-44,armed,other weapon,knife/cutting instrument,1,11,2020,4,Texas,27470056,27914410,28295273,28628666,28995881,29217653,29527941
3046,2020-12-09,shot,22,M,Black,La Marque,TX,False,other,Foot,True,True,18-29,armed,gun,gun,1,12,2020,4,Texas,27470056,27914410,28295273,28628666,28995881,29217653,29527941
3047,2020-12-09,shot,27,F,Hispanic,Brewster County,TX,False,attack,Not fleeing,False,True,18-29,unarmed,unarmed,unarmed,1,12,2020,4,Texas,27470056,27914410,28295273,28628666,28995881,29217653,29527941
3048,2020-12-10,shot,47,M,White,Cass County,TX,False,attack,Not fleeing,False,True,45-59,armed,gun,gun,1,12,2020,4,Texas,27470056,27914410,28295273,28628666,28995881,29217653,29527941
3049,2020-12-10,shot,40,M,Hispanic,Odessa,TX,False,attack,Other,False,True,30-44,armed,gun,gun,1,12,2020,4,Texas,27470056,27914410,28295273,28628666,28995881,29217653,29527941
3051,2020-12-14,shot,34,M,White,Houston,TX,True,other,Car,False,True,30-44,armed,gun,gun,1,12,2020,4,Texas,27470056,27914410,28295273,28628666,28995881,29217653,29527941
3052,2020-12-15,shot,34,M,White,Pearland,TX,False,attack,Not fleeing,False,True,30-44,armed,gun,gun,1,12,2020,4,Texas,27470056,27914410,28295273,28628666,28995881,29217653,29527941
3055,2021-01-05,shot,27,M,Hispanic,Houston,TX,False,other,Not fleeing,False,True,18-29,armed,gun,gun,1,1,2021,1,Texas,27470056,27914410,28295273,28628666,28995881,29217653,29527941
3056,2021-01-05,shot,27,M,Hispanic,Austin,TX,False,attack,Not fleeing,True,True,18-29,armed,gun,gun,1,1,2021,1,Texas,27470056,27914410,28295273,28628666,28995881,29217653,29527941
3057,2021-01-10,shot,52,M,Black,Killeen,TX,True,other,Not fleeing,True,True,45-59,unarmed,unarmed,unarmed,1,1,2021,1,Texas,27470056,27914410,28295273,28628666,28995881,29217653,29527941
3059,2021-01-14,shot,26,M,White,Cherokee County,TX,False,undetermined,Not fleeing,False,True,18-29,undetermined,undetermined,undetermined,1,1,2021,1,Texas,27470056,27914410,28295273,28628666,28995881,29217653,29527941
3061,2021-01-21,shot,33,M,White,College Station,TX,False,other,Not fleeing,False,True,30-44,armed,gun,gun,1,1,2021,1,Texas,27470056,27914410,28295273,28628666,28995881,29217653,29527941
3062,2021-01-24,shot,38,M,Black,Wichita Falls,TX,False,attack,Car,False,True,30-44,armed,other weapon,other weapon,1,1,2021,1,Texas,27470056,27914410,28295273,28628666,28995881,29217653,29527941
3063,2021-01-26,shot,48,M,Hispanic,San Antonio,TX,False,attack,Car,False,True,45-59,armed,gun,gun,1,1,2021,1,Texas,27470056,27914410,28295273,28628666,28995881,29217653,29527941
3064,2021-01-27,shot,26,M,Hispanic,San Antonio,TX,False,other,Foot,True,True,18-29,armed,gun,gun,1,1,2021,1,Texas,27470056,27914410,28295273,28628666,28995881,29217653,29527941
3065,2021-01-29,shot,34,M,White,Baylor County,TX,False,attack,Not fleeing,False,True,30-44,armed,gun,gun,1,1,2021,1,Texas,27470056,27914410,28295273,28628666,28995881,29217653,29527941
3066,2021-02-01,shot,57,M,White,Snyder,TX,False,attack,Not fleeing,False,True,45-59,armed,gun,gun,1,2,2021,1,Texas,27470056,27914410,28295273,28628666,28995881,29217653,29527941
3067,2021-02-07,shot,34,M,Black,Lacy Lakeview,TX,True,other,Foot,False,True,30-44,armed,other weapon,knife/cutting instrument,1,2,2021,1,Texas,27470056,27914410,28295273,28628666,28995881,29217653,29527941
3068,2021-02-10,shot,21,M,Black,Austin,TX,False,attack,Not fleeing,True,True,18-29,armed,gun,gun,1,2,2021,1,Texas,27470056,27914410,28295273,28628666,28995881,29217653,29527941
3069,2021-02-11,shot,20,M,Hispanic,Houston,TX,False,attack,Not fleeing,False,True,18-29,armed,gun,gun,1,2,2021,1,Texas,27470056,27914410,28295273,28628666,28995881,29217653,29527941
3074,2021-03-05,shot,44,M,White,Odessa,TX,False,attack,Not fleeing,False,True,30-44,armed,gun,gun,1,3,2021,1,Texas,27470056,27914410,28295273,28628666,28995881,29217653,29527941
3076,2021-03-14,shot,21,M,Hispanic,Laredo,TX,True,undetermined,Not fleeing,False,True,18-29,undetermined,undetermined,undetermined,1,3,2021,1,Texas,27470056,27914410,28295273,28628666,28995881,29217653,29527941
3077,2021-03-17,shot,36,M,White,Wylie,TX,False,other,Not fleeing,False,True,30-44,armed,gun,gun,1,3,2021,1,Texas,27470056,27914410,28295273,28628666,28995881,29217653,29527941
3078,2021-03-17,tasered and shot,35,M,White,Cypress,TX,False,other,Not fleeing,True,True,30-44,armed,other weapon,knife/cutting instrument,1,3,2021,1,Texas,27470056,27914410,28295273,28628666,28995881,29217653,29527941
3079,2021-03-18,shot,46,M,Hispanic,Arlington,TX,False,attack,Not fleeing,False,True,45-59,armed,gun,gun,1,3,2021,1,Texas,27470056,27914410,28295273,28628666,28995881,29217653,29527941
3081,2021-03-26,tasered and shot,57,M,White,San Antonio,TX,False,other,Not fleeing,True,True,45-59,armed,other weapon,knife/cutting instrument,1,3,2021,1,Texas,27470056,27914410,28295273,28628666,28995881,29217653,29527941
3082,2021-03-29,shot,33,M,White,Corpus Christi,TX,False,attack,Foot,True,True,30-44,armed,gun,gun,1,3,2021,1,Texas,27470056,27914410,28295273,28628666,28995881,29217653,29527941
3084,2021-04-11,shot,34,F,White,Del Rio,TX,False,other,Not fleeing,False,True,30-44,armed,other weapon,other weapon,1,4,2021,2,Texas,27470056,27914410,28295273,28628666,28995881,29217653,29527941
3085,2021-04-14,tasered and shot,46,M,Hispanic,Houston,TX,True,other,Not fleeing,True,True,45-59,armed,other weapon,knife/cutting instrument,1,4,2021,2,Texas,27470056,27914410,28295273,28628666,28995881,29217653,29527941
3087,2021-04-16,shot,33,M,White,San Antonio,TX,False,undetermined,Not fleeing,True,True,30-44,undetermined,undetermined,undetermined,1,4,2021,2,Texas,27470056,27914410,28295273,28628666,28995881,29217653,29527941
